"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",6369,"spain","comunidad-de-madrid","madrid","2020-09-13","Hispanoamérica",40.45724,-3.67688,"Private room in apartment","Private room",2,"1",1,"$45.00",1,1125,98,30,NA,0
"2",21853,"spain","comunidad-de-madrid","madrid","2020-09-13","Cármenes",40.40341,-3.74084,"Private room in apartment","Private room",1,"1",1,"$31.43",4,40,92,29,30,30
"3",23001,"spain","comunidad-de-madrid","madrid","2020-09-13","Legazpi",40.38695,-3.69304,"Entire apartment","Entire home/apt",6,"3",5,"$60.00",15,730,NA,14,60,960
"4",24805,"spain","comunidad-de-madrid","madrid","2020-09-13","Universidad",40.42202,-3.70395,"Entire apartment","Entire home/apt",3,NA,1,"$92.00",4,730,98,27,89,267
"5",24836,"spain","comunidad-de-madrid","madrid","2020-09-13","Justicia",40.41995,-3.69764,"Entire apartment","Entire home/apt",4,"2",3,"$115.00",3,10,98,14,115,1840
"6",26825,"spain","comunidad-de-madrid","madrid","2020-09-13","Legazpi",40.38985,-3.69011,"Private room in house","Private room",1,"1",1,"$26.00",2,1125,94,30,NA,0
"7",30320,"spain","comunidad-de-madrid","madrid","2020-09-13","Sol",40.41552,-3.70346,"Entire apartment","Entire home/apt",2,"1",2,"$65.00",5,180,93,30,NA,0
"8",30959,"spain","comunidad-de-madrid","madrid","2020-09-13","Embajadores",40.41111,-3.70269,"Entire loft","Entire home/apt",2,"1",1,"$54.00",3,730,88,0,54,1620
"9",37859,"spain","comunidad-de-madrid","madrid","2020-09-13","Palacio",40.4198,-3.71078,"Entire apartment","Entire home/apt",5,"2",3,"$140.00",3,730,NA,30,NA,0
"10",40718,"spain","comunidad-de-madrid","madrid","2020-09-13","Justicia",40.41978,-3.6973,"Entire apartment","Entire home/apt",4,"1",2,"$71.00",3,500,93,6,74.25,1782
"11",40916,"spain","comunidad-de-madrid","madrid","2020-09-13","Universidad",40.42096,-3.70428,"Entire apartment","Entire home/apt",3,"1",3,"$90.00",5,180,93,30,NA,0
"12",59923,"spain","comunidad-de-madrid","madrid","2020-09-13","Palacio",40.41971,-3.71256,"Private room in guest suite","Private room",1,"1",1,"$40.00",1,30,99,30,NA,0
"13",62423,"spain","comunidad-de-madrid","madrid","2020-09-13","Justicia",40.4208,-3.69878,"Private room in apartment","Private room",3,"1",2,"$26.00",1,90,91,30,NA,0
"14",64131,"spain","comunidad-de-madrid","madrid","2020-09-13","Peñagrande",40.48409,-3.72257,"Private room in apartment","Private room",2,"1",2,"$21.00",2,1125,94,21,20.6666666666667,186
"15",70059,"spain","comunidad-de-madrid","madrid","2020-09-13","Universidad",40.42365,-3.70889,"Entire apartment","Entire home/apt",2,"1",1,"$55.00",5,365,97,29,55,55
"16",70310,"spain","comunidad-de-madrid","madrid","2020-09-13","Universidad",40.42252,-3.7025,"Entire apartment","Entire home/apt",4,"1",3,"$66.00",28,360,83,29,65,65
"17",70316,"spain","comunidad-de-madrid","madrid","2020-09-13","Palacio",40.42191,-3.71038,"Entire apartment","Entire home/apt",3,"2",2,"$75.00",28,360,80,30,NA,0
"18",72150,"spain","comunidad-de-madrid","madrid","2020-09-13","Embajadores",40.4115,-3.70449,"Entire apartment","Entire home/apt",5,"3",6,"$79.00",2,1125,91,18,77.5,930
