"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",56766,"france","auvergne-rhone-alpes","lyon","2020-08-31","5e Arrondissement",45.76321,4.82911,"Entire apartment","Entire home/apt",6,"3",4,"$250.00",14,720,94,0,250,7500
"2",71455,"france","auvergne-rhone-alpes","lyon","2020-08-31","5e Arrondissement",45.76206,4.82751,"Entire apartment","Entire home/apt",4,"1",2,"$80.00",2,30,94,0,80,2400
"3",77104,"france","auvergne-rhone-alpes","lyon","2020-08-31","1er Arrondissement",45.76962,4.8275,"Entire apartment","Entire home/apt",4,"1",2,"$70.00",2,15,97,28,70,140
"4",134539,"france","auvergne-rhone-alpes","lyon","2020-08-31","5e Arrondissement",45.7593,4.82548,"Entire apartment","Entire home/apt",4,"2",2,"$60.00",4,30,95,29,60,60
"5",136556,"france","auvergne-rhone-alpes","lyon","2020-08-31","3e Arrondissement",45.76208,4.85327,"Entire apartment","Entire home/apt",5,"1",3,"$99.00",3,730,100,0,99,2970
"6",137132,"france","auvergne-rhone-alpes","lyon","2020-08-31","6e Arrondissement",45.76854,4.85312,"Entire condominium","Entire home/apt",4,"1",1,"$88.00",3,730,96,0,88,2640
"7",174304,"france","auvergne-rhone-alpes","lyon","2020-08-31","1er Arrondissement",45.76695,4.83241,"Entire apartment","Entire home/apt",6,"3",4,"$104.00",2,120,91,25,105.6,528
"8",249711,"france","auvergne-rhone-alpes","lyon","2020-08-31","7e Arrondissement",45.75104,4.83795,"Entire apartment","Entire home/apt",6,"3",4,"$120.00",2,30,95,25,120,600
"9",251630,"france","auvergne-rhone-alpes","lyon","2020-08-31","1er Arrondissement",45.77019,4.835,"Entire apartment","Entire home/apt",2,NA,2,"$35.00",13,180,100,0,35,1050
"10",298089,"france","auvergne-rhone-alpes","lyon","2020-08-31","3e Arrondissement",45.75775,4.87644,"Private room in apartment","Private room",3,"1",2,"$21.00",1,5,94,0,25.0333333333333,751
"11",329950,"france","auvergne-rhone-alpes","lyon","2020-08-31","3e Arrondissement",45.74817,4.87162,"Private room in apartment","Private room",6,"3",4,"$72.00",2,16,94,0,72,2160
"12",342674,"france","auvergne-rhone-alpes","lyon","2020-08-31","3e Arrondissement",45.75383,4.84758,"Entire apartment","Entire home/apt",8,"3",5,"$155.00",1,1125,97,17,155,2015
"13",349150,"france","auvergne-rhone-alpes","lyon","2020-08-31","5e Arrondissement",45.76419,4.82794,"Entire apartment","Entire home/apt",4,"1",3,"$79.00",2,1125,96,28,79,158
