"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",21974,"spain","catalonia","barcelona","2020-09-12","el Barri Gòtic",41.38077,2.17551,"Private room in apartment","Private room",2,"1",1,"$80.00",3,90,100,0,80,2400
"2",23197,"spain","catalonia","barcelona","2020-09-12","el Besòs i el Maresme",41.41291,2.22063,"Entire apartment","Entire home/apt",6,"3",5,"$200.00",3,300,95,30,NA,0
"3",32711,"spain","catalonia","barcelona","2020-09-12","el Camp d'en Grassot i Gràcia Nova",41.40566,2.17015,"Entire apartment","Entire home/apt",6,"2",3,"$188.00",2,31,86,0,156.2,4686
"4",34241,"spain","catalonia","barcelona","2020-09-12","el Barri Gòtic",41.37916,2.17535,"Private room in apartment","Private room",2,"1",1,"$40.00",30,240,68,30,NA,0
"5",34981,"spain","catalonia","barcelona","2020-09-12","el Barri Gòtic",41.37978,2.17623,"Entire apartment","Entire home/apt",9,"4",6,"$146.00",4,365,91,30,NA,0
"6",35318,"spain","catalonia","barcelona","2020-09-12","el Barri Gòtic",41.38145,2.17544,"Private room in apartment","Private room",2,"1",2,"$69.00",3,60,94,30,NA,0
"7",35379,"spain","catalonia","barcelona","2020-09-12","l'Antiga Esquerra de l'Eixample",41.39036,2.15274,"Private room in apartment","Private room",2,"1",1,"$15.00",2,60,94,12,23.6666666666667,426
"8",35388,"spain","catalonia","barcelona","2020-09-12","l'Antiga Esquerra de l'Eixample",41.39065,2.15196,"Private room in apartment","Private room",1,"1",1,"$14.00",2,60,95,7,17.6521739130435,406
"9",35390,"spain","catalonia","barcelona","2020-09-12","l'Antiga Esquerra de l'Eixample",41.39153,2.15125,"Private room in apartment","Private room",1,"1",1,"$12.00",2,60,96,6,16.2083333333333,389
"10",35392,"spain","catalonia","barcelona","2020-09-12","l'Antiga Esquerra de l'Eixample",41.39082,2.15078,"Private room in apartment","Private room",2,"1",1,"$19.00",2,60,95,11,31.4736842105263,598
"11",36763,"spain","catalonia","barcelona","2020-09-12","la Barceloneta",41.37906,2.19141,"Private room in apartment","Private room",1,"1",1,"$34.00",2,65,94,29,33,33
"12",40983,"spain","catalonia","barcelona","2020-09-12","la Dreta de l'Eixample",41.39631,2.16832,"Entire loft","Entire home/apt",4,"1",1,"$35.00",2,364,94,4,35.1538461538462,914
"13",41952,"spain","catalonia","barcelona","2020-09-12","el Camp d'en Grassot i Gràcia Nova",41.40565,2.16932,"Entire apartment","Entire home/apt",6,"2",4,"$110.00",3,365,88,30,NA,0
"14",46153,"spain","catalonia","barcelona","2020-09-12","Sant Pere, Santa Caterina i la Ribera",41.38776,2.17782,"Entire apartment","Entire home/apt",3,"2",3,"$30.00",90,180,67,0,30,900
"15",49968,"spain","catalonia","barcelona","2020-09-12","el Camp d'en Grassot i Gràcia Nova",41.4057,2.17016,"Entire apartment","Entire home/apt",6,"2",0,"$67.00",2,31,88,30,NA,0
"16",58512,"spain","catalonia","barcelona","2020-09-12","el Camp de l'Arpa del Clot",41.41129,2.18193,"Entire apartment","Entire home/apt",6,"3",4,"$95.00",5,90,89,30,NA,0
"17",61444,"spain","catalonia","barcelona","2020-09-12","la Dreta de l'Eixample",41.38901,2.16552,"Entire apartment","Entire home/apt",6,"2",4,"$103.00",2,90,85,22,105,840
"18",67065,"spain","catalonia","barcelona","2020-09-12","l'Antiga Esquerra de l'Eixample",41.39161,2.15089,"Entire apartment","Entire home/apt",7,"4",7,"$110.00",1,27,85,0,107.533333333333,3226
"19",68547,"spain","catalonia","barcelona","2020-09-12","el Barri Gòtic",41.38072,2.17811,"Private room in apartment","Private room",2,"1",2,"$49.00",2,730,95,30,NA,0
"20",70099,"spain","catalonia","barcelona","2020-09-12","el Raval",41.37828,2.1708,"Private room in bed and breakfast","Private room",2,"1",1,"$31.00",1,365,94,28,54,108
"21",70333,"spain","catalonia","barcelona","2020-09-12","Diagonal Mar i el Front Marítim del Poblenou",41.40905,2.21243,"Entire condominium","Entire home/apt",2,"1",1,"$90.00",32,1125,96,13,90,1530
"22",71520,"spain","catalonia","barcelona","2020-09-12","Vallcarca i els Penitents",41.41837,2.13419,"Entire apartment","Entire home/apt",9,"3",5,"$250.00",5,28,100,28,250,500
"23",71553,"spain","catalonia","barcelona","2020-09-12","el Fort Pienc",41.3974,2.17682,"Entire apartment","Entire home/apt",2,"1",1,"$119.00",2,1125,83,30,NA,0
"24",71603,"spain","catalonia","barcelona","2020-09-12","la Dreta de l'Eixample",41.39038,2.17606,"Entire apartment","Entire home/apt",4,"2",4,"$452.00",3,1125,93,30,NA,0
"25",71736,"spain","catalonia","barcelona","2020-09-12","el Raval",41.38321,2.16656,"Entire apartment","Entire home/apt",5,"4",5,"$60.00",32,730,80,30,NA,0
"26",72436,"spain","catalonia","barcelona","2020-09-12","el Poblenou",41.39909,2.20733,"Entire serviced apartment","Entire home/apt",2,"1",1,"$86.00",1,28,96,30,NA,0
"27",72793,"spain","catalonia","barcelona","2020-09-12","el Raval",41.38248,2.16415,"Entire apartment","Entire home/apt",2,"1",2,"$50.00",32,1000,100,30,NA,0
"28",72794,"spain","catalonia","barcelona","2020-09-12","el Raval",41.38294,2.16534,"Entire apartment","Entire home/apt",2,"2",2,"$50.00",32,3000,87,30,NA,0
"29",73455,"spain","catalonia","barcelona","2020-09-12","el Raval",41.38422,2.16701,"Entire apartment","Entire home/apt",5,"2",4,"$99.00",2,1125,87,0,103.033333333333,3091
"30",73683,"spain","catalonia","barcelona","2020-09-12","el Camp d'en Grassot i Gràcia Nova",41.40554,2.17017,"Entire apartment","Entire home/apt",12,"4",14,"$358.00",2,30,91,0,301.2,9036
"31",73692,"spain","catalonia","barcelona","2020-09-12","la Dreta de l'Eixample",41.39108,2.16521,"Entire apartment","Entire home/apt",5,"2",3,"$150.00",2,90,82,30,NA,0
