"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"2321",35531239,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02325,4.16545,"Townhouse","Entire home/apt",4,"2",3,"$80.00",4,60,93,30,NA,0
"2322",35539390,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.04837,4.10923,"Apartment","Entire home/apt",4,"2",4,"$150.00",6,1125,97,30,NA,0
"2323",35542266,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00509,3.81525,"Condominium","Entire home/apt",4,"1",2,"$51.00",6,1125,NA,24,56.6666666666667,340
"2324",35556955,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.9313,3.82506,"House","Entire home/apt",8,"4",6,"$350.00",6,1125,100,0,350,10500
"2325",35572038,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.99697,3.83538,"House","Private room",2,"1",1,"$40.00",3,1125,99,7,40,920
"2326",35629326,"spain","islas-baleares","menorca","2020-05-31","Ferreries",39.9606,3.9882,"House","Entire home/apt",10,"5+",6,"$1,000.00",7,1125,NA,23,1000,7000
"2327",35632082,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.83342,4.21576,"Chalet","Entire home/apt",8,"3",5,"$120.00",7,30,100,0,302.666666666667,9080
"2328",35638421,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92693,3.84226,"House","Entire home/apt",6,"3",5,"$98.00",1,1125,85,30,NA,0
"2329",35705803,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.05836,4.13071,"House","Entire home/apt",8,"4",7,"$200.00",7,1125,NA,18,150,1800
"2330",35727811,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92825,3.83205,"Condominium","Entire home/apt",4,"2",3,"$100.00",5,1125,NA,27,93.6666666666667,281
"2331",35735109,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.99965,3.8083,"Apartment","Entire home/apt",5,"2",3,"$80.00",5,38,80,23,157.142857142857,1100
"2332",35750111,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.99586,3.82879,"Apartment","Entire home/apt",4,"2",2,"$50.00",5,1125,96,21,26.6666666666667,240
"2333",35766770,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.98531,3.83179,"Guesthouse","Entire home/apt",2,"1",1,"$180.00",3,1125,100,30,NA,0
"2334",35800298,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.92771,4.13125,"Chalet","Entire home/apt",6,"3",5,"$315.00",7,28,NA,20,315,3150
"2335",35821143,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92927,3.83219,"Condominium","Entire home/apt",4,"2",3,"$100.00",5,1125,80,21,128.888888888889,1160
"2336",35841289,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.99772,3.84072,"House","Private room",2,"1",2,"$25.00",1,1125,86,27,30,90
"2337",35841312,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.83516,4.26482,"House","Entire home/apt",16,"0",17,"$750.00",4,15,80,27,750,2250
"2338",35856033,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02174,4.17715,"Apartment","Entire home/apt",5,"2",4,"$100.00",5,1125,NA,29,130,130
"2339",35865699,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.9286,3.8312,"Apartment","Entire home/apt",4,"2",3,"$98.00",1,1125,NA,30,NA,0
"2340",35866092,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.93085,3.83134,"Apartment","Entire home/apt",4,"2",3,"$65.00",1,1125,NA,30,NA,0
"2341",35869452,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92613,3.82796,"Chalet","Entire home/apt",6,"3",4,"$300.00",4,30,NA,29,300,300
"2342",35884787,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.9707,3.83155,"House","Entire home/apt",4,"3",4,"$400.00",7,300,100,13,146,2482
"2343",35910942,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.05342,4.11079,"Apartment","Entire home/apt",2,"1",2,"$99.00",5,1125,100,29,115,115
"2344",35931892,"spain","islas-baleares","menorca","2020-05-31","Mahón",39.88496,4.26992,"Apartment","Private room",2,"1",1,"$40.00",3,30,100,30,NA,0
"2345",35933505,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90185,4.07585,"Apartment","Entire home/apt",4,"2",3,"$80.00",4,31,96,22,87.5,700
"2346",35937981,"spain","islas-baleares","menorca","2020-05-31","Es Castell",39.85103,4.27937,"House","Private room",2,"1",2,"$32.00",2,1125,80,22,40.75,326
"2347",35956049,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.01965,4.18103,"Apartment","Entire home/apt",4,"2",3,"$100.00",5,1125,100,29,100,100
"2348",35956349,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02026,4.1808,"Apartment","Entire home/apt",5,"2",3,"$100.00",5,1125,100,29,95,95
"2349",35969993,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.82738,4.20865,"Villa","Entire home/apt",8,"4",7,"$200.00",5,21,100,29,170,170
"2350",35975846,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02034,4.17015,"Villa","Private room",2,"1",1,"$59.00",1,14,97,24,79,474
"2351",35991116,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.01007,4.19517,"House","Entire home/apt",15,"5+",9,"$393.00",4,28,NA,30,NA,0
"2352",36015784,"spain","islas-baleares","menorca","2020-05-31","Es Castell",39.86391,4.30492,"House","Entire home/apt",6,"3",3,"$260.00",7,30,NA,0,260,7800
"2353",36016815,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.01026,4.15438,"Apartment","Entire home/apt",4,"2",3,"$200.00",3,1125,100,29,150,150
"2354",36020649,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.8704,4.13285,"Villa","Entire home/apt",10,"5+",8,"$333.00",3,1124,NA,30,NA,0
"2355",36027645,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90538,4.06881,"Condominium","Entire home/apt",4,"2",3,"$200.00",5,1125,80,30,NA,0
"2356",36032787,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.93666,4.13636,"House","Private room",1,"1",1,"$55.00",1,30,98,29,55,55
"2357",36065855,"spain","islas-baleares","menorca","2020-05-31","Es Castell",39.86321,4.30138,"House","Entire home/apt",5,"2",3,"$195.00",2,1125,80,30,NA,0
"2358",36107328,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90953,4.07717,"Villa","Entire home/apt",4,"2",3,"$101.00",3,1125,80,20,80.6,806
"2359",36109975,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.93386,3.82546,"Apartment","Entire home/apt",4,"2",3,"$83.00",5,25,90,28,80,160
"2360",36111234,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.01901,4.16261,"Apartment","Entire home/apt",4,"2",3,"$100.00",6,1125,95,28,110,220
"2361",36140024,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.98682,3.83672,"House","Entire home/apt",5,"3",4,"$250.00",3,30,100,0,250,7500
"2362",36164804,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.83212,4.20687,"Villa","Entire home/apt",9,"5+",5,"$500.00",5,200,NA,29,300,300
"2363",36223816,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.9977,3.83909,"Apartment","Entire home/apt",2,"1",0,"$50.00",5,1125,100,0,42,1260
"2364",36230266,"spain","islas-baleares","menorca","2020-05-31","Mahón",39.88386,4.27072,"Apartment","Private room",2,"1",1,"$40.00",3,30,NA,29,80,80
"2365",36230508,"spain","islas-baleares","menorca","2020-05-31","Mahón",39.88285,4.27117,"Apartment","Private room",2,"1",1,"$50.00",5,30,NA,30,NA,0
"2366",36231944,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00715,3.80103,"Apartment","Entire home/apt",6,"3",4,"$100.00",3,1125,100,0,100,3000
"2367",36233594,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.03365,4.16455,"Chalet","Entire home/apt",10,"3",6,"$120.00",7,1125,NA,30,NA,0
"2368",36254928,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.9283,3.82302,"Apartment","Entire home/apt",4,"2",4,"$80.00",2,1125,90,29,80,80
