"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",28925,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Centre ville (Bordeaux)",44.8491,-0.5935,"Entire house","Entire home/apt",12,"5+",13,"$350.00",2,21,100,0,350,10500
"2",185534,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Saint Augustin - Tauzin - Alphonse Dupeux",44.83063,-0.59331,"Entire house","Entire home/apt",6,"3",3,"$139.00",4,15,NA,1,126.724137931034,3675
"3",218103,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bgles",44.81418,-0.54842,"Entire apartment","Entire home/apt",4,"1",0,"$110.00",2,21,94,22,107.5,860
"4",222887,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bordeaux Sud",44.83611,-0.5664,"Entire apartment","Entire home/apt",4,"2",3,"$159.00",3,90,94,7,174,4002
"5",317273,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Chartrons - Grand Parc - Jardin Public",44.84782,-0.58105,"Entire apartment","Entire home/apt",3,"1",2,"$116.00",3,90,98,29,116,116
"6",317658,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Centre ville (Bordeaux)",44.83882,-0.56887,"Entire apartment","Entire home/apt",6,"2",4,"$174.00",3,90,97,13,174,2958
"7",333031,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Centre ville (Bordeaux)",44.84267,-0.57656,"Entire apartment","Entire home/apt",2,NA,1,"$79.00",1,1125,98,29,79,79
"8",333592,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Centre ville (Bordeaux)",44.84701,-0.58249,"Entire apartment","Entire home/apt",2,"1",1,"$90.00",2,31,93,18,96.6666666666667,1160
"9",365993,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bgles",44.81149,-0.55825,"Entire apartment","Entire home/apt",6,"2",3,"$85.00",5,30,99,0,85,2550
"10",400306,"france","nouvelle-aquitaine","bordeaux","2020-08-29","La Bastide",44.8439,-0.55831,"Entire condominium","Entire home/apt",2,"1",1,"$61.00",2,1125,97,0,65.2333333333333,1957
"11",403245,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bordeaux Sud",44.83385,-0.57033,"Entire apartment","Entire home/apt",3,"1",2,"$70.00",2,31,86,0,61.6666666666667,1850
"12",408270,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bgles",44.81412,-0.54641,"Entire apartment","Entire home/apt",4,"1",1,"$90.00",2,21,96,17,90,1170
"13",410267,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bgles",44.81494,-0.54799,"Entire apartment","Entire home/apt",4,"1",1,"$90.00",2,21,94,16,90,1260
"14",412475,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bgles",44.81428,-0.54875,"Entire apartment","Entire home/apt",4,"1",1,"$90.00",2,21,95,19,90,990
"15",437127,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Chartrons - Grand Parc - Jardin Public",44.85636,-0.58518,"Private room in apartment","Private room",2,"1",1,"$46.00",2,1125,95,10,45.6,912
"16",438600,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Chartrons - Grand Parc - Jardin Public",44.85575,-0.5824,"Private room in apartment","Private room",1,"1",1,"$31.00",2,1125,97,10,30.6,612
"17",450324,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Plaisance-Loret-Maregue",44.86238,-0.50698,"Entire house","Entire home/apt",5,"4",4,"$110.00",2,1125,89,17,110,1430
"18",457462,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Talence",44.80935,-0.59991,"Entire apartment","Entire home/apt",4,"2",2,"$75.00",2,21,93,0,75,2250
"19",457640,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Talence",44.80907,-0.60034,"Entire apartment","Entire home/apt",4,"2",2,"$86.00",2,30,97,0,81.3333333333333,2440
"20",458580,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bordeaux Sud",44.83424,-0.57022,"Entire apartment","Entire home/apt",4,"1",2,"$35.00",28,300,94,0,35,1050
"21",482102,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Le Bouscat",44.85446,-0.59562,"Entire townhouse","Entire home/apt",12,"5+",7,"$185.00",2,21,96,16,185,2590
"22",500193,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Bordeaux Sud",44.83118,-0.5628,"Entire apartment","Entire home/apt",4,"2",2,"$100.00",1,14,87,15,100,1500
"23",543460,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Saint Augustin - Tauzin - Alphonse Dupeux",44.82761,-0.59472,"Private room in bed and breakfast","Private room",2,"1",1,"$115.00",1,1125,NA,0,115,3450
"24",545440,"france","nouvelle-aquitaine","bordeaux","2020-08-29","Chartrons - Grand Parc - Jardin Public",44.85657,-0.57796,"Entire house","Entire home/apt",5,"2",2,"$236.00",2,30,97,0,231.333333333333,6940
