"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",44085,"spain","islas-baleares","menorca","2020-04-30","Es Mercadal",40.00946,4.20026,"Villa","Entire home/apt",6,"3",5,"$99.00",5,550,94,30,NA,0
"2",102558,"spain","islas-baleares","menorca","2020-04-30","Ciutadella de Menorca",39.94273,3.96278,"Apartment","Entire home/apt",5,"2",5,"$50.00",7,30,91,28,70,140
"3",148138,"spain","islas-baleares","menorca","2020-04-30","Ciutadella de Menorca",40.00222,3.79919,"Apartment","Entire home/apt",6,"2",3,"$49.00",1,365,75,30,NA,0
"4",245722,"spain","islas-baleares","menorca","2020-04-30","Alaior",39.89677,4.14912,"Villa","Private room",6,"3",6,"$200.00",3,365,95,24,200,1200
"5",285865,"spain","islas-baleares","menorca","2020-04-30","Ciutadella de Menorca",40.00088,3.79955,"Apartment","Entire home/apt",4,"1",1,"$69.00",4,1125,83,28,35,70
"6",294398,"spain","islas-baleares","menorca","2020-04-30","Alaior",39.89089,4.11607,"House","Entire home/apt",11,"5+",9,"$450.00",3,365,91,22,720,5760
"7",295705,"spain","islas-baleares","menorca","2020-04-30","Alaior",39.89183,4.11577,"Cottage","Entire home/apt",16,"5+",0,"$1,250.00",2,360,97,14,1267,20272
"8",325641,"spain","islas-baleares","menorca","2020-04-30","Mahón",39.8363,4.19367,"House","Entire home/apt",6,"3",6,"$189.00",3,30,91,29,180,180
"9",334376,"spain","islas-baleares","menorca","2020-04-30","Ciutadella de Menorca",40.00506,3.83711,"House","Entire home/apt",4,"3",3,"$70.00",3,1125,93,0,75.5,2265
"10",357026,"spain","islas-baleares","menorca","2020-04-30","Alaior",39.90397,4.07033,"Apartment","Entire home/apt",4,"2",4,"$75.00",5,1125,100,29,75,75
"11",358378,"spain","islas-baleares","menorca","2020-04-30","Alaior",39.90178,4.07674,"Apartment","Entire home/apt",5,"2",3,"$40.00",5,60,96,28,51,102
"12",366358,"spain","islas-baleares","menorca","2020-04-30","Ciutadella de Menorca",40.03523,3.96514,"House","Entire home/apt",14,"5+",7,"$495.00",3,1125,99,18,595,7140
"13",366636,"spain","islas-baleares","menorca","2020-04-30","Alaior",39.90258,4.07567,"Apartment","Entire home/apt",4,"2",4,"$100.00",5,365,93,30,NA,0
"14",370676,"spain","islas-baleares","menorca","2020-04-30","Ciutadella de Menorca",40.00286,3.8374,"Townhouse","Entire home/apt",8,"4",5,"$400.00",2,1125,100,23,400,2800
"15",372756,"spain","islas-baleares","menorca","2020-04-30","Alaior",39.87428,4.13118,"House","Entire home/apt",6,"3",4,"$500.00",10,365,93,30,NA,0
