"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",50904,"belgium","vlg","antwerp","2020-04-28","Historisch Centrum",51.21858,4.3985,"Boutique hotel","Hotel room",2,"1",1,"$145.00",1,60,100,15,151.333333333333,2270
"2",116134,"belgium","vlg","antwerp","2020-04-28","Eilandje",51.23051,4.40593,"Apartment","Entire home/apt",4,"2",2,"$150.00",2,30,99,27,150,450
"3",224333,"belgium","vlg","antwerp","2020-04-28","Deurne Zuid West",51.19772,4.45853,"House","Private room",2,"1",1,"$16.00",14,365,NA,0,16,480
"4",224682,"belgium","vlg","antwerp","2020-04-28","Sint-Andries",51.21722,4.3979,"Apartment","Entire home/apt",3,"1",2,"$105.00",2,30,95,30,NA,0
"5",328911,"belgium","vlg","antwerp","2020-04-28","Stadspark",51.21078,4.4105,"Apartment","Entire home/apt",2,"1",1,"$55.00",15,365,93,4,44,1144
"6",345959,"belgium","vlg","antwerp","2020-04-28","Markgrave",51.19935,4.40154,"Apartment","Entire home/apt",3,"2",2,"$45.00",3,90,95,21,55,495
"7",366252,"belgium","vlg","antwerp","2020-04-28","Borgerhout Intra Muros Noord",51.21601,4.43432,"Apartment","Private room",2,"1",1,"$31.00",1,365,91,30,NA,0
"8",445201,"belgium","vlg","antwerp","2020-04-28","Borgerhout Intra Muros Noord",51.21579,4.43265,"Apartment","Private room",1,"2",0,"$30.00",5,365,91,23,23.4285714285714,164
"9",465282,"belgium","vlg","antwerp","2020-04-28","Harmonie",51.2014,4.40649,"Apartment","Entire home/apt",1,"1",1,"$48.00",2,1125,83,0,40,1200
"10",522693,"belgium","vlg","antwerp","2020-04-28","Historisch Centrum",51.22001,4.39813,"Apartment","Entire home/apt",4,"1",2,"$195.00",2,21,NA,30,NA,0
"11",553618,"belgium","vlg","antwerp","2020-04-28","Eilandje",51.23183,4.40478,"Loft","Entire home/apt",2,"1",1,"$150.00",2,1125,94,30,NA,0
"12",569956,"belgium","vlg","antwerp","2020-04-28","Historisch Centrum",51.22397,4.40464,"Apartment","Entire home/apt",2,"1",1,"$60.00",2,31,100,0,30,900
"13",573641,"belgium","vlg","antwerp","2020-04-28","Hoogte",51.18187,4.39381,"Apartment","Entire home/apt",2,"1",1,"$98.00",3,90,95,0,98,2940
"14",575935,"belgium","vlg","antwerp","2020-04-28","Hoogte",51.18152,4.39463,"Apartment","Private room",4,"2",2,"$60.00",2,200,96,29,60,60
"15",603545,"belgium","vlg","antwerp","2020-04-28","Harmonie",51.20753,4.40589,"Loft","Entire home/apt",2,"1",1,"$150.00",2,365,95,24,150,900
"16",636664,"belgium","vlg","antwerp","2020-04-28","Borgerhout Intra Muros Zuid",51.21618,4.43037,"Apartment","Entire home/apt",5,"2",3,"$85.00",2,365,88,30,NA,0
"17",639013,"belgium","vlg","antwerp","2020-04-28","Borgerhout Intra Muros Noord",51.21748,4.4456,"Townhouse","Private room",2,"1",1,"$85.00",2,4,93,0,85,2550
"18",685049,"belgium","vlg","antwerp","2020-04-28","Oud - Berchem",51.19589,4.41443,"House","Private room",3,"1",1,"$65.00",2,21,93,29,65,65
"19",685053,"belgium","vlg","antwerp","2020-04-28","Oud - Berchem",51.19482,4.41339,"House","Private room",3,"1",2,"$120.00",2,1125,NA,0,120,3600
"20",723033,"belgium","vlg","antwerp","2020-04-28","Stadspark",51.20955,4.41481,"Apartment","Entire home/apt",6,"1",6,"$60.00",2,30,91,1,63.448275862069,1840
"21",746729,"belgium","vlg","antwerp","2020-04-28","Markgrave",51.19536,4.40806,"House","Private room",4,"2",3,"$75.00",1,5,98,30,NA,0
"22",772842,"belgium","vlg","antwerp","2020-04-28","Linkeroever",51.21775,4.38434,"Loft","Entire home/apt",2,"1",1,"$75.00",7,1125,87,0,55,1650
