"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",132068,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.3252,-1.97209,"Condominium","Entire home/apt",4,"2",3,"$79.00",1,63,98,28,100,200
"2",142760,"spain","pv","euskadi","2020-05-30","Busturia",43.39062,-2.6947,"Apartment","Entire home/apt",2,"1",1,"$91.00",5,730,96,30,NA,0
"3",223952,"spain","pv","euskadi","2020-05-30","Ibarrangelu",43.39426,-2.64648,"House","Entire home/apt",8,"4",9,"$150.00",7,760,96,30,NA,0
"4",309802,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.31582,-2.00394,"Apartment","Entire home/apt",6,"2",5,"$156.00",3,1125,80,22,175.375,1403
"5",309813,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.31478,-1.98734,"Apartment","Entire home/apt",8,"3",5,"$180.00",31,124,93,28,190,380
"6",309828,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.31631,-1.98617,"Apartment","Entire home/apt",8,"3",5,"$180.00",31,124,100,0,198.666666666667,5960
"7",309830,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.31679,-1.98624,"Apartment","Private room",10,"4",7,"$250.00",3,124,95,28,282.5,565
"8",329695,"spain","pv","euskadi","2020-05-30","Plentzia",43.40585,-2.94824,"House","Entire home/apt",6,"3",6,"$180.00",3,365,96,30,NA,0
"9",341691,"spain","pv","euskadi","2020-05-30","Bilbao",43.26317,-2.94752,"Apartment","Private room",2,"1",1,"$60.00",2,90,94,27,60,180
"10",360571,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.30453,-1.97554,"Apartment","Entire home/apt",4,"2",2,"$150.00",4,1125,92,30,NA,0
"11",376823,"spain","pv","euskadi","2020-05-30","Oiartzun",43.2971,-1.86289,"Villa","Entire home/apt",12,"5+",10,"$800.00",4,1125,NA,25,800,4000
"12",386301,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.32412,-1.97071,"Apartment","Entire home/apt",4,"2",0,"$100.00",2,280,95,22,128.75,1030
"13",386818,"spain","pv","euskadi","2020-05-30","Hondarribia",43.37335,-1.80619,"Guesthouse","Entire home/apt",1,"0",1,"$9.00",1,1125,94,0,9,270
"14",393715,"spain","pv","euskadi","2020-05-30","Mutriku",43.3078,-2.38691,"Loft","Entire home/apt",3,"2",2,"$70.00",2,1125,93,26,62.5,250
"15",404270,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.32442,-1.98384,"Hostel","Hotel room",1,"1",1,"$80.00",7,90,89,0,80,2400
"16",417854,"spain","pv","euskadi","2020-05-30","Donostia-San SebastiÃ¡n",43.3053,-1.98,"Apartment","Private room",2,"1",1,"$80.00",2,1125,96,29,80,80
