"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",4620,"spain","vc","valencia","2020-05-31","LA MALVA-ROSA",39.47553,-0.32461,"Townhouse","Entire home/apt",7,"4",6,"$150.00",2,365,83,30,NA,0
"2",45528,"spain","vc","valencia","2020-05-31","EL SALER",39.3553,-0.32387,"Condominium","Entire home/apt",4,"2",3,"$80.00",15,30,93,0,80,2400
"3",48154,"spain","vc","valencia","2020-05-31","MORVEDRE",39.48575,-0.37428,"Apartment","Entire home/apt",4,"2",2,"$45.00",3,15,92,30,NA,0
"4",55692,"spain","vc","valencia","2020-05-31","LA SEU",39.47681,-0.37523,"Apartment","Entire home/apt",3,"1",1,"$100.00",1,730,100,0,100,3000
"5",100347,"spain","vc","valencia","2020-05-31","ARRANCAPINS",39.45965,-0.38453,"Apartment","Entire home/apt",6,"3",3,"$100.00",5,10,94,23,102.857142857143,720
"6",102524,"spain","vc","valencia","2020-05-31","CABANYAL-CANYAMELAR",39.47209,-0.33098,"House","Entire home/apt",16,"5+",16,"$400.00",3,1125,92,0,471.666666666667,14150
"7",121035,"spain","vc","valencia","2020-05-31","SANT FRANCESC",39.47156,-0.37603,"House","Private room",2,"1",1,"$37.00",1,30,90,25,39,195
"8",129331,"spain","vc","valencia","2020-05-31","LA ROQUETA",39.46848,-0.38074,"Apartment","Entire home/apt",2,"1",1,"$55.00",5,150,87,5,55,1375
"9",136378,"spain","vc","valencia","2020-05-31","EL MERCAT",39.47387,-0.3777,"Condominium","Entire home/apt",3,"1",0,"$75.00",5,90,89,16,75,1050
"10",137209,"spain","vc","valencia","2020-05-31","LA CREU DEL GRAU",39.46316,-0.34768,"Apartment","Entire home/apt",5,"2",5,"$50.00",2,730,97,26,50,200
"11",137737,"spain","vc","valencia","2020-05-31","LA PETXINA",39.46992,-0.39093,"Apartment","Entire home/apt",2,"1",1,"$55.00",2,20,86,0,100,3000
"12",146771,"spain","vc","valencia","2020-05-31","EN CORTS",39.45624,-0.36809,"House","Private room",2,"1",1,"$32.00",2,30,90,30,NA,0
"13",147548,"spain","vc","valencia","2020-05-31","MONT-OLIVET",39.46195,-0.36063,"Apartment","Entire home/apt",11,"4",9,"$280.00",2,330,97,27,300,900
"14",149715,"spain","vc","valencia","2020-05-31","CABANYAL-CANYAMELAR",39.46609,-0.32673,"House","Entire home/apt",10,"5+",7,"$225.00",2,30,92,29,175,175
"15",152369,"spain","vc","valencia","2020-05-31","EL CARME",39.47863,-0.38219,"Loft","Entire home/apt",2,"0",1,"$60.00",2,365,97,0,59.7333333333333,1792
"16",153375,"spain","vc","valencia","2020-05-31","MONT-OLIVET",39.46031,-0.35974,"Apartment","Entire home/apt",2,"1",2,"$20.00",180,1125,NA,0,20,600
"17",165971,"spain","vc","valencia","2020-05-31","LA ROQUETA",39.4679,-0.38206,"Apartment","Entire home/apt",5,"1",2,"$56.00",4,27,98,23,45,315
"18",166315,"spain","vc","valencia","2020-05-31","EL MERCAT",39.47237,-0.37965,"Apartment","Entire home/apt",4,"1",4,"$80.00",5,90,98,0,80,2400
"19",169284,"spain","vc","valencia","2020-05-31","NOU MOLES",39.46759,-0.39067,"Apartment","Entire home/apt",3,"1",1,"$30.00",1,1125,88,30,NA,0
"20",182221,"spain","vc","valencia","2020-05-31","LA CREU DEL GRAU",39.46167,-0.34249,"Apartment","Entire home/apt",6,"2",5,"$90.00",1,1125,90,29,110,110
"21",185398,"spain","vc","valencia","2020-05-31","LA PETXINA",39.47398,-0.39155,"Apartment","Entire home/apt",8,"3",8,"$59.00",1,1125,95,0,180.666666666667,5420
