"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",96033,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72031,-4.35627,"Apartment","Entire home/apt",3,"2",2,"$49.00",3,90,89,29,30,30
"2",155696,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72723,-4.4072,"Condominium","Entire home/apt",5,"3",5,"$180.00",3,365,91,29,180,180
"3",159650,"spain","andaluc%C3%ADa","malaga","2020-05-31","Ciudad Jardin",36.74604,-4.41747,"Apartment","Entire home/apt",6,"3",6,"$60.00",7,30,92,29,60,60
"4",166473,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.71934,-4.35942,"Apartment","Private room",3,"1",0,"$19.00",5,365,94,25,19,95
"5",212845,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72606,-4.36541,"Apartment","Shared room",2,"1",2,"$35.00",2,90,95,27,35,105
"6",229511,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.79087,-4.38198,"House","Entire home/apt",12,"4",10,"$200.00",5,365,100,29,200,200
"7",340024,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72813,-4.41422,"Apartment","Entire home/apt",2,"1",2,"$49.00",3,60,96,29,49,49
"8",358541,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72338,-4.42208,"Apartment","Entire home/apt",2,"1",1,"$50.00",2,366,94,26,56.25,225
"9",412798,"spain","andaluc%C3%ADa","malaga","2020-05-31","Teatinos-Universidad",36.72369,-4.46125,"Apartment","Entire home/apt",6,"4",6,"$115.00",5,1124,95,0,115,3450
"10",421077,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72117,-4.42526,"Apartment","Entire home/apt",2,"1",1,"$48.00",1,1125,89,30,NA,0
"11",422922,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72283,-4.42571,"Apartment","Entire home/apt",4,"2",2,"$40.00",1,365,95,30,NA,0
"12",461508,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72292,-4.42331,"Apartment","Entire home/apt",4,"1",3,"$55.00",2,1125,84,30,NA,0
"13",505688,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72526,-4.41821,"Loft","Entire home/apt",4,"2",2,"$65.00",3,1125,94,19,65,715
"14",507961,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72433,-4.41834,"Loft","Entire home/apt",2,"1",1,"$60.00",3,1125,96,30,NA,0
"15",508787,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.7248,-4.41913,"Loft","Entire home/apt",2,"1",1,"$50.00",3,1125,93,22,45,360
"16",509073,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.7248,-4.41913,"Loft","Entire home/apt",2,"1",1,"$50.00",3,1125,93,22,45.625,365
"17",550804,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.71643,-4.41103,"Apartment","Entire home/apt",2,"0",0,"$300.00",5,1125,83,28,300,600
"18",551603,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.69488,-4.44054,"Apartment","Entire home/apt",9,"4",6,"$140.00",4,90,98,29,120,120
"19",577612,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72146,-4.42335,"Loft","Entire home/apt",6,"3",3,"$130.00",1,1124,94,30,NA,0
"20",592667,"spain","andaluc%C3%ADa","malaga","2020-05-31","Bailen-Miraflores",36.72205,-4.4409,"Apartment","Entire home/apt",6,"4",4,"$85.00",150,365,NA,0,85,2550
"21",603361,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72851,-4.41452,"Apartment","Private room",2,"1",2,"$38.00",2,27,96,30,NA,0
"22",611037,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.7298,-4.42092,"Apartment","Entire home/apt",2,"1",1,"$75.00",2,1125,94,29,75,75
"23",633862,"spain","andaluc%C3%ADa","malaga","2020-05-31","Bailen-Miraflores",36.72973,-4.43524,"Apartment","Entire home/apt",2,"1",0,"$45.00",2,1125,80,0,58.7,1761
"24",634046,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.7178,-4.34829,"Condominium","Entire home/apt",5,"3",5,"$70.00",3,1125,93,1,70,2030
"25",652994,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72682,-4.41916,"Apartment","Entire home/apt",2,"1",2,"$52.00",3,1125,94,30,NA,0
"26",655701,"spain","andaluc%C3%ADa","malaga","2020-05-31","Churriana",36.64943,-4.47706,"Apartment","Entire home/apt",6,"2",6,"$90.00",2,30,90,3,82.962962962963,2240
"27",663794,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.73097,-4.4235,"Apartment","Entire home/apt",5,"3",5,"$45.00",2,45,86,0,46.3333333333333,1390
"28",698604,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72268,-4.42912,"Apartment","Private room",2,"1",1,"$30.00",1,365,97,30,NA,0
"29",711328,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72054,-4.42152,"Apartment","Entire home/apt",3,"1",2,"$66.00",2,1125,83,0,94,2820
"30",718943,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.71735,-4.34732,"Apartment","Entire home/apt",6,"3",5,"$150.00",3,1125,87,0,150,4500
"31",730157,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72834,-4.41483,"Apartment","Entire home/apt",4,"2",3,"$60.00",2,1125,93,28,60,120
"32",730403,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.6933,-4.44923,"Apartment","Private room",4,"1",1,"$30.00",6,1125,40,23,30,210
"33",730431,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.69292,-4.44984,"Apartment","Private room",3,"3",3,"$30.00",3,1125,89,6,30,720
"34",735155,"spain","andaluc%C3%ADa","malaga","2020-05-31","Cruz De Humilladero",36.722,-4.45063,"Apartment","Entire home/apt",2,"1",1,"$50.00",3,1125,NA,29,85,85
"35",735157,"spain","andaluc%C3%ADa","malaga","2020-05-31","Cruz De Humilladero",36.72089,-4.45057,"Apartment","Entire home/apt",2,"1",2,"$50.00",3,1125,77,29,85,85
"36",744037,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.71739,-4.41272,"Apartment","Entire home/apt",4,"2",3,"$50.00",3,60,94,30,NA,0
"37",746003,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.71801,-4.35463,"Apartment","Entire home/apt",4,"1",3,"$75.00",2,365,100,29,100,100
"38",750408,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72256,-4.41622,"Apartment","Entire home/apt",4,"2",3,"$110.00",3,1125,92,15,85,1275
"39",753119,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.71801,-4.35463,"Apartment","Entire home/apt",5,"2",3,"$80.00",2,365,96,29,125,125
"40",753252,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.71801,-4.35463,"Apartment","Entire home/apt",4,"2",3,"$80.00",2,365,99,28,130,260
"41",783360,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72366,-4.41938,"Apartment","Entire home/apt",9,"4",7,"$100.00",2,30,94,29,100,100
"42",786626,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72368,-4.42923,"Apartment","Entire home/apt",2,"0",1,"$54.00",7,1125,80,29,54,54
"43",786648,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72377,-4.42735,"Serviced apartment","Entire home/apt",4,"1",2,"$70.00",3,1123,NA,30,NA,0
"44",786663,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72361,-4.42842,"Apartment","Entire home/apt",6,"1",4,"$90.00",6,1125,70,30,NA,0
"45",787704,"spain","andaluc%C3%ADa","malaga","2020-05-31","Cruz De Humilladero",36.72093,-4.44481,"Apartment","Private room",2,"1",2,"$16.00",5,1125,98,0,16,480
"46",790986,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72482,-4.41791,"Apartment","Entire home/apt",4,"2",3,"$85.00",3,1125,95,0,75,2250
"47",844426,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72471,-4.42347,"Apartment","Entire home/apt",6,"2",4,"$200.00",3,20,81,29,200,200
"48",892057,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72141,-4.42425,"Apartment","Entire home/apt",3,"1",1,"$49.00",1,1000,88,29,69,69
"49",905123,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.70226,-4.44352,"Apartment","Entire home/apt",10,"3",7,"$120.00",1,200,88,0,152,4560
"50",915854,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72371,-4.42272,"Apartment","Entire home/apt",6,"2",3,"$120.00",3,1125,90,30,NA,0
"51",938024,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72136,-4.42417,"Apartment","Entire home/apt",3,"1",1,"$49.00",1,1000,89,29,69,69
"52",954515,"spain","andaluc%C3%ADa","malaga","2020-05-31","Cruz De Humilladero",36.70819,-4.44013,"Apartment","Entire home/apt",8,"3",4,"$150.00",2,1120,55,0,182,5460
"53",954516,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.70317,-4.4408,"Apartment","Entire home/apt",9,"3",7,"$130.00",2,1120,76,29,130,130
"54",964289,"spain","andaluc%C3%ADa","malaga","2020-05-31","Cruz De Humilladero",36.71532,-4.45222,"Apartment","Entire home/apt",12,"4",8,"$150.00",1,100,70,0,168.666666666667,5060
"55",966154,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.71519,-4.42864,"Apartment","Private room",1,"1",1,"$31.00",1,21,97,23,33,231
"56",989188,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.73932,-4.35843,"Apartment","Entire home/apt",2,"1",1,"$70.00",4,30,97,0,70,2100
"57",989607,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.74082,-4.36003,"Apartment","Entire home/apt",2,"1",1,"$59.00",4,90,98,0,65.3333333333333,1960
"58",990183,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72327,-4.42266,"Loft","Entire home/apt",3,"1",1,"$75.00",4,180,98,30,NA,0
"59",997149,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72144,-4.36446,"Apartment","Entire home/apt",6,"3",4,"$100.00",4,120,96,29,100,100
"60",999783,"spain","andaluc%C3%ADa","malaga","2020-05-31","Churriana",36.66349,-4.45811,"Townhouse","Entire home/apt",7,"4",5,"$120.00",4,100,93,29,140,140
"61",1004920,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.71704,-4.41742,"Apartment","Entire home/apt",6,"2",3,"$90.00",2,1125,90,30,NA,0
"62",1021360,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.71509,-4.42322,"Apartment","Entire home/apt",2,"1",2,"$80.00",4,30,99,30,NA,0
"63",1036605,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72656,-4.35419,"Apartment","Entire home/apt",4,"3",3,"$44.00",1,1124,95,0,63.3333333333333,1900
"64",1048083,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72569,-4.3636,"Apartment","Private room",2,"2",3,"$35.00",2,90,92,24,35,210
"65",1056287,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.69414,-4.43922,"House","Entire home/apt",6,"3",3,"$120.00",1,1125,83,30,NA,0
"66",1071665,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72174,-4.4234,"Loft","Entire home/apt",2,NA,1,"$35.00",3,60,97,29,50,50
"67",1076040,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.70052,-4.44014,"Apartment","Entire home/apt",4,"2",3,"$59.00",3,1125,94,26,60,240
"68",1123346,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72606,-4.42162,"Apartment","Entire home/apt",4,"1",2,"$75.00",2,555,90,29,30,30
"69",1137631,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72223,-4.34802,"Apartment","Entire home/apt",3,"2",2,"$40.00",12,92,96,17,58.5384615384615,761
"70",1164851,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72203,-4.38282,"Apartment","Private room",3,"1",3,"$32.00",1,1125,97,19,39.7272727272727,437
"71",1166198,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72141,-4.42425,"Apartment","Entire home/apt",3,"1",1,"$49.00",1,1000,87,29,69,69
"72",1183888,"spain","andaluc%C3%ADa","malaga","2020-05-31","Churriana",36.66512,-4.45777,"Apartment","Entire home/apt",7,"3",4,"$49.00",2,64,98,0,53.9,1617
"73",1190177,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72252,-4.4231,"Apartment","Entire home/apt",4,"2",3,"$59.00",3,1125,91,30,NA,0
"74",1195793,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72018,-4.42926,"Apartment","Entire home/apt",6,"3",7,"$48.00",2,1125,94,29,65,65
"75",1218553,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72253,-4.42306,"Apartment","Entire home/apt",3,"2",3,"$54.00",3,1125,92,25,54,270
"76",1223300,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72203,-4.38282,"Apartment","Private room",1,"1",1,"$32.00",1,120,99,29,37,37
"77",1245707,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72188,-4.41824,"Apartment","Entire home/apt",2,"1",1,"$22.00",2,365,86,10,25.8,516
"78",1249797,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72415,-4.43007,"Apartment","Entire home/apt",2,"0",0,"$20.00",60,1125,95,1,20,580
"79",1265238,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72476,-4.42989,"Apartment","Entire home/apt",3,"1",2,"$19.00",60,1125,97,0,19,570
"80",1274221,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72303,-4.42979,"Apartment","Entire home/apt",3,"1",2,"$19.00",60,1125,93,1,19,551
"81",1274222,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72267,-4.42971,"Apartment","Entire home/apt",2,"0",1,"$17.00",60,1125,92,0,17,510
"82",1297722,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72061,-4.43248,"Apartment","Entire home/apt",4,"1",3,"$76.00",3,1125,93,0,82.4,2472
"83",1306836,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72287,-4.41854,"Apartment","Entire home/apt",8,"2",2,"$60.00",3,32,94,28,60,120
"84",1312631,"spain","andaluc%C3%ADa","malaga","2020-05-31","Este",36.72846,-4.39888,"Apartment","Entire home/apt",6,"3",5,"$79.00",1,1125,97,29,85,85
"85",1318808,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.7169,-4.41216,"Loft","Entire home/apt",4,"1",1,"$60.00",3,1125,92,30,NA,0
"86",1331534,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72405,-4.42131,"Apartment","Entire home/apt",5,"3",3,"$70.00",3,60,94,13,125,2125
"87",1335244,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.71979,-4.42046,"Apartment","Entire home/apt",6,"2",3,"$77.00",3,1125,88,0,99,2970
"88",1335782,"spain","andaluc%C3%ADa","malaga","2020-05-31","Cruz De Humilladero",36.71563,-4.42966,"Apartment","Private room",2,"1",1,"$33.00",1,21,94,27,35,105
"89",1339743,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72395,-4.41956,"Apartment","Entire home/apt",2,"1",1,"$50.00",2,30,95,0,54.8333333333333,1645
"90",1359353,"spain","andaluc%C3%ADa","malaga","2020-05-31","Carretera de Cadiz",36.70152,-4.43499,"Apartment","Entire home/apt",7,"4",5,"$95.00",5,90,98,30,NA,0
"91",1378908,"spain","andaluc%C3%ADa","malaga","2020-05-31","Centro",36.72136,-4.42387,"Apartment","Entire home/apt",2,"0",1,"$28.00",3,60,94,30,NA,0
"92",1392294,"spain","andaluc%C3%ADa","malaga","2020-05-31","Churriana",36.66342,-4.45679,"Condominium","Private room",4,"2",2,"$60.00",1,14,98,28,60,120
