"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",44085,"spain","islas-baleares","menorca","2020-06-30","Es Mercadal",40.00946,4.20026,"Villa","Entire home/apt",6,"3",5,"$99.00",5,550,94,27,376.666666666667,1130
"2",102558,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",39.94273,3.96278,"Apartment","Entire home/apt",5,"2",5,"$50.00",7,30,91,21,120,1080
"3",148138,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.00222,3.79919,"Apartment","Entire home/apt",6,"2",3,"$49.00",1,365,75,18,145,1740
"4",245722,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.89677,4.14912,"Villa","Private room",8,"3",5,"$200.00",3,365,95,15,262,3930
"5",285865,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.00088,3.79955,"Apartment","Entire home/apt",4,"1",1,"$69.00",4,1125,83,10,88,1760
"6",294398,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.89089,4.11607,"House","Entire home/apt",11,"5+",9,"$450.00",3,365,91,30,NA,0
"7",295705,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.89183,4.11577,"Cottage","Entire home/apt",16,"5+",0,"$1,250.00",2,360,97,25,1700,8500
"8",325641,"spain","islas-baleares","menorca","2020-06-30","Mahón",39.8363,4.19367,"House","Entire home/apt",6,"3",6,"$189.00",3,30,91,27,311,933
"9",334376,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.00506,3.83711,"House","Entire home/apt",4,"3",3,"$70.00",3,1125,93,29,70,70
"10",357026,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.90397,4.07033,"Apartment","Entire home/apt",4,"2",4,"$75.00",5,1125,100,4,124.230769230769,3230
"11",358378,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.90178,4.07674,"Apartment","Entire home/apt",5,"2",3,"$40.00",5,60,96,7,100.04347826087,2301
"12",366358,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.03523,3.96514,"House","Entire home/apt",14,"5+",7,"$495.00",3,1125,99,21,995,8955
"13",366636,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.90258,4.07567,"Apartment","Entire home/apt",4,"2",4,"$100.00",5,365,93,4,100,2600
"14",370676,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.00286,3.8374,"Townhouse","Entire home/apt",8,"4",0,"$400.00",2,1125,100,17,400,5200
"15",372756,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.87428,4.13118,"House","Entire home/apt",6,"3",4,"$500.00",10,365,93,30,NA,0
"16",382144,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.02229,3.94258,"Cabin","Entire home/apt",2,"1",1,"$60.00",3,1125,97,25,130,650
"17",386067,"spain","islas-baleares","menorca","2020-06-30","Alaior",39.90435,4.07296,"Condominium","Entire home/apt",5,"3",5,"$70.00",7,1125,91,22,130,1040
"18",394135,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.01474,3.84365,"Cottage","Entire home/apt",4,"2",3,"$160.00",7,30,97,6,283.333333333333,6800
"19",403664,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",39.99328,3.8312,"House","Entire home/apt",4,"2",0,"$142.00",3,1125,96,23,190,1330
"20",421030,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.00662,3.84296,"Loft","Entire home/apt",2,"1",1,"$25.00",3,1125,87,30,NA,0
"21",434190,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",39.9236,3.82653,"Apartment","Entire home/apt",2,"1",0,"$60.00",4,60,92,18,120,1440
"22",459265,"spain","islas-baleares","menorca","2020-06-30","Es Mercadal",40.01391,4.19865,"House","Entire home/apt",6,"3",5,"$99.00",5,300,98,0,404.433333333333,12133
"23",476724,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",39.9433,3.96275,"Apartment","Entire home/apt",4,"2",4,"$45.00",5,180,93,25,143.6,718
"24",494480,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",39.99955,3.79833,"Apartment","Entire home/apt",4,"1",1,"$55.00",1,365,95,25,70,350
"25",516153,"spain","islas-baleares","menorca","2020-06-30","Mahón",39.89091,4.29592,"House","Entire home/apt",6,"3",6,"$198.00",15,365,NA,0,198,5940
"26",517301,"spain","islas-baleares","menorca","2020-06-30","Mahón",39.93416,4.24318,"Cottage","Entire home/apt",4,"2",3,"$160.00",2,60,98,8,181.363636363636,3990
"27",527985,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",39.9689,3.83591,"House","Entire home/apt",8,"4",6,"$120.00",5,60,90,20,300,3000
"28",549304,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.00272,3.8382,"House","Entire home/apt",8,"5+",11,"$101.00",5,30,97,3,124.444444444444,3360
"29",580840,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",40.00094,3.83733,"House","Entire home/apt",4,"2",3,"$70.00",5,30,95,18,195,2340
"30",589898,"spain","islas-baleares","menorca","2020-06-30","Ciutadella de Menorca",39.99182,3.83059,"House","Entire home/apt",12,"5+",9,"$130.00",7,30,98,16,437.142857142857,6120
"31",596553,"spain","islas-baleares","menorca","2020-06-30","Es Mercadal",39.97333,4.15161,"House","Entire home/apt",2,"1",1,"$120.00",7,90,97,0,150,4500
