"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",2352,"belgium","bru","brussels","2020-06-15","Molenbeek-Saint-Jean",50.85787,4.30809,"Apartment","Entire home/apt",5,"2",2,"$93.00",2,365,87,29,82,82
"2",2354,"belgium","bru","brussels","2020-06-15","Molenbeek-Saint-Jean",50.85697,4.30651,"Apartment","Entire home/apt",4,"1",1,"$78.00",2,365,80,28,74,148
"3",45145,"belgium","bru","brussels","2020-06-15","Saint-Josse-ten-Noode",50.853,4.36971,"Bed and breakfast","Hotel room",2,"1",1,"$100.00",1,730,100,29,120,120
"4",48180,"belgium","bru","brussels","2020-06-15","Woluwe-Saint-Pierre",50.83821,4.40683,"Apartment","Entire home/apt",2,"2",2,"$200.00",2,14,NA,30,NA,0
"5",52796,"belgium","bru","brussels","2020-06-15","Ixelles",50.83356,4.36027,"Apartment","Entire home/apt",3,"1",1,"$74.00",5,120,97,26,74,296
"6",71744,"belgium","bru","brussels","2020-06-15","Bruxelles",50.85427,4.34842,"Apartment","Entire home/apt",2,"1",1,"$60.00",2,1125,98,0,60,1800
"7",80257,"belgium","bru","brussels","2020-06-15","Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,"0",2,"$95.00",1,365,90,30,NA,0
"8",80320,"belgium","bru","brussels","2020-06-15","Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,"0",2,"$85.00",1,365,93,30,NA,0
"9",80373,"belgium","bru","brussels","2020-06-15","Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,"0",2,"$85.00",1,365,97,30,NA,0
"10",96293,"belgium","bru","brussels","2020-06-15","Anderlecht",50.84053,4.3363,"Serviced apartment","Entire home/apt",6,"1",4,"$135.00",1,365,87,30,NA,0
"11",96642,"belgium","bru","brussels","2020-06-15","Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",3,"0",2,"$70.00",1,365,91,30,NA,0
"12",96694,"belgium","bru","brussels","2020-06-15","Anderlecht",50.83992,4.33636,"Serviced apartment","Entire home/apt",4,"1",3,"$85.00",1,365,92,30,NA,0
