"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",132068,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.3252,-1.97209,"Condominium","Entire home/apt",4,"2",3,"$79.00",1,63,98,13,163.823529411765,2785
"2",142760,"spain","pv","euskadi","2020-06-28","Busturia",43.39062,-2.6947,"Apartment","Entire home/apt",2,"1",1,"$91.00",5,730,96,19,91,1001
"3",309802,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.31582,-2.00394,"Apartment","Entire home/apt",6,"2",5,"$156.00",3,1125,80,0,195,5850
"4",309813,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.31478,-1.98734,"Apartment","Entire home/apt",8,"3",5,"$180.00",31,124,93,28,200,400
"5",309828,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.31631,-1.98617,"Apartment","Entire home/apt",8,"3",5,"$180.00",31,124,100,0,209.666666666667,6290
"6",309830,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.31679,-1.98624,"Apartment","Private room",10,"4",7,"$250.00",3,124,95,25,315,1575
"7",329695,"spain","pv","euskadi","2020-06-28","Plentzia",43.40585,-2.94824,"House","Entire home/apt",6,"3",6,"$180.00",3,365,96,27,240,720
"8",341691,"spain","pv","euskadi","2020-06-28","Bilbao",43.26317,-2.94752,"Apartment","Private room",2,"1",1,"$60.00",2,90,94,26,67.5,270
"9",360571,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.30453,-1.97554,"Apartment","Entire home/apt",4,"2",2,"$150.00",4,1125,92,29,150,150
"10",376823,"spain","pv","euskadi","2020-06-28","Oiartzun",43.2971,-1.86289,"Villa","Entire home/apt",12,"5+",10,"$800.00",4,1125,NA,18,800,9600
"11",386301,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.32412,-1.97071,"Apartment","Entire home/apt",4,"2",0,"$100.00",1,1125,95,26,135,540
"12",386818,"spain","pv","euskadi","2020-06-28","Hondarribia",43.37335,-1.80619,"Guesthouse","Entire home/apt",1,"0",1,"$9.00",1,1125,94,0,9,270
"13",393715,"spain","pv","euskadi","2020-06-28","Mutriku",43.3078,-2.38691,"Loft","Entire home/apt",3,"2",2,"$70.00",2,1125,93,25,86,430
"14",404270,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.32442,-1.98384,"Hostel","Hotel room",1,"1",1,"$80.00",7,90,89,0,80,2400
"15",417854,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.3053,-1.98,"Apartment","Private room",2,"1",1,"$80.00",2,1125,96,29,80,80
"16",424487,"spain","pv","euskadi","2020-06-28","Gorliz",43.41362,-2.93662,"Loft","Entire home/apt",3,"1",1,"$90.00",3,90,95,3,90,2430
"17",429657,"spain","pv","euskadi","2020-06-28","Ibarrangelu",43.38659,-2.63097,"Apartment","Entire home/apt",2,"2",2,"$120.00",3,30,99,4,126.923076923077,3300
"18",429887,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.32489,-1.98353,"Apartment","Entire home/apt",2,"1",1,"$130.00",5,180,83,0,128,3840
"19",430475,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.31274,-2.00474,"Apartment","Entire home/apt",5,"3",3,"$147.00",6,365,98,27,60,180
"20",443362,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.32466,-1.98436,"Hostel","Private room",1,"1",1,"$80.00",3,210,80,0,79,2370
"21",452464,"spain","pv","euskadi","2020-06-28","Durango",43.15336,-2.61773,"House","Private room",7,"3",5,"$130.00",2,30,94,0,130,3900
"22",456366,"spain","pv","euskadi","2020-06-28","Bilbao",43.26258,-2.9433,"Apartment","Private room",2,"1",1,"$95.00",2,180,92,1,97.7586206896552,2835
"23",456706,"spain","pv","euskadi","2020-06-28","Bilbao",43.26456,-2.94349,"Apartment","Private room",2,"1",1,"$75.00",2,1125,90,0,75,2250
"24",457366,"spain","pv","euskadi","2020-06-28","Donostia-San SebastiÃ¡n",43.32305,-1.98257,"Hostel","Private room",3,"1",3,"$150.00",5,60,89,0,148,4440
"25",491403,"spain","pv","euskadi","2020-06-28","AbadiÃ±o",43.15173,-2.61799,"House","Private room",3,"1",2,"$57.00",2,30,100,17,57,741
