"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",6369,"spain","comunidad-de-madrid","madrid","2020-07-17","Hispanoamérica",40.45724,-3.67688,"Apartment","Private room",2,"1",1,"$70.00",1,1125,98,30,NA,0
"2",21853,"spain","comunidad-de-madrid","madrid","2020-07-17","Cármenes",40.40341,-3.74084,"Apartment","Private room",1,"1",1,"$30.00",4,40,92,16,31.4285714285714,440
"3",23001,"spain","comunidad-de-madrid","madrid","2020-07-17","Legazpi",40.38695,-3.69304,"Apartment","Entire home/apt",6,"3",5,"$50.00",15,730,NA,0,60,1800
"4",24805,"spain","comunidad-de-madrid","madrid","2020-07-17","Universidad",40.42202,-3.70395,"Apartment","Entire home/apt",3,"0",1,"$89.00",4,730,98,27,92.6666666666667,278
"5",24836,"spain","comunidad-de-madrid","madrid","2020-07-17","Justicia",40.41995,-3.69764,"Apartment","Entire home/apt",4,"2",3,"$115.00",3,10,98,0,115,3450
"6",26825,"spain","comunidad-de-madrid","madrid","2020-07-17","Legazpi",40.38985,-3.69011,"House","Private room",1,"1",1,"$25.00",2,1125,94,3,25.5925925925926,691
"7",30320,"spain","comunidad-de-madrid","madrid","2020-07-17","Sol",40.41552,-3.70346,"Apartment","Entire home/apt",2,"1",2,"$65.00",5,180,93,30,NA,0
"8",30478,"spain","comunidad-de-madrid","madrid","2020-07-17","Embajadores",40.40926,-3.70505,"Apartment","Private room",1,"1",1,"$25.00",1,1124,100,29,18,18
"9",30959,"spain","comunidad-de-madrid","madrid","2020-07-17","Embajadores",40.41111,-3.70269,"Loft","Entire home/apt",2,"1",1,"$54.00",3,730,88,0,54,1620
"10",40718,"spain","comunidad-de-madrid","madrid","2020-07-17","Justicia",40.41978,-3.6973,"Apartment","Entire home/apt",4,"1",2,"$55.00",3,500,93,29,65,65
"11",40916,"spain","comunidad-de-madrid","madrid","2020-07-17","Universidad",40.42096,-3.70428,"Apartment","Entire home/apt",3,"1",3,"$90.00",5,180,93,30,NA,0
"12",59923,"spain","comunidad-de-madrid","madrid","2020-07-17","Palacio",40.41971,-3.71256,"Guest suite","Private room",1,"1",1,"$40.00",1,30,99,15,40,600
"13",62423,"spain","comunidad-de-madrid","madrid","2020-07-17","Justicia",40.4208,-3.69878,"Apartment","Private room",3,"1",2,"$45.00",1,90,91,30,NA,0
"14",64131,"spain","comunidad-de-madrid","madrid","2020-07-17","Peñagrande",40.48409,-3.72257,"Apartment","Private room",2,"1",2,"$20.00",2,1125,94,29,20,20
"15",70059,"spain","comunidad-de-madrid","madrid","2020-07-17","Universidad",40.42365,-3.70889,"Apartment","Entire home/apt",2,"1",1,"$60.00",5,1125,97,0,39.5,1185
"16",70310,"spain","comunidad-de-madrid","madrid","2020-07-17","Universidad",40.42252,-3.7025,"Apartment","Entire home/apt",4,"1",3,"$62.00",28,360,83,16,63.7142857142857,892
"17",70315,"spain","comunidad-de-madrid","madrid","2020-07-17","Palacio",40.42193,-3.71036,"Apartment","Entire home/apt",4,"2",3,"$75.00",28,180,80,14,77.5,1240
"18",70316,"spain","comunidad-de-madrid","madrid","2020-07-17","Palacio",40.42191,-3.71038,"Apartment","Entire home/apt",3,"2",2,"$75.00",28,360,80,16,79.2857142857143,1110
"19",72150,"spain","comunidad-de-madrid","madrid","2020-07-17","Embajadores",40.4115,-3.70449,"Apartment","Entire home/apt",9,"3",6,"$60.00",2,365,92,19,64.5454545454545,710
"20",72955,"spain","comunidad-de-madrid","madrid","2020-07-17","Cortes",40.41139,-3.69408,"Apartment","Entire home/apt",4,"1",1,"$85.00",3,730,87,30,NA,0
"21",74352,"spain","comunidad-de-madrid","madrid","2020-07-17","Embajadores",40.41075,-3.70759,"Apartment","Entire home/apt",4,"1",2,"$80.00",8,1125,92,28,80,160
"22",75609,"spain","comunidad-de-madrid","madrid","2020-07-17","Embajadores",40.40743,-3.69719,"Apartment","Entire home/apt",3,"1",2,"$63.00",3,365,95,28,63,126
"23",76617,"spain","comunidad-de-madrid","madrid","2020-07-17","Universidad",40.42686,-3.7094,"Apartment","Entire home/apt",5,"1",3,"$102.00",3,365,88,0,102,3060
