"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",96033,"spain","andaluc%C3%ADa","malaga","2020-04-30","Este",36.72031,-4.35627,"Apartment","Entire home/apt",3,"2",2,"$49.00",3,90,89,26,35,140
"2",131725,"spain","andaluc%C3%ADa","malaga","2020-04-30","Carretera de Cadiz",36.70658,-4.43705,"Apartment","Entire home/apt",3,"2",3,"$37.00",4,180,93,22,40.25,322
"3",155696,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72723,-4.4072,"Condominium","Entire home/apt",5,"3",5,"$180.00",3,365,91,29,180,180
"4",159650,"spain","andaluc%C3%ADa","malaga","2020-04-30","Ciudad Jardin",36.74604,-4.41747,"Apartment","Entire home/apt",6,"3",6,"$35.00",7,30,92,24,58,348
"5",166473,"spain","andaluc%C3%ADa","malaga","2020-04-30","Este",36.71934,-4.35942,"Apartment","Private room",3,"1",4,"$19.00",5,365,94,30,NA,0
"6",212845,"spain","andaluc%C3%ADa","malaga","2020-04-30","Este",36.72606,-4.36541,"Apartment","Shared room",2,"1",2,"$35.00",2,90,95,0,39,1170
"7",229511,"spain","andaluc%C3%ADa","malaga","2020-04-30","Este",36.79087,-4.38198,"House","Entire home/apt",12,"4",11,"$170.00",4,365,100,29,170,170
"8",244088,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.7242,-4.42226,"Apartment","Entire home/apt",6,"2",3,"$77.00",2,1125,93,29,99,99
"9",277066,"spain","andaluc%C3%ADa","malaga","2020-04-30","Este",36.72294,-4.37724,"Apartment","Entire home/apt",10,"5+",9,"$125.00",3,365,94,29,125,125
"10",340024,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72813,-4.41422,"Apartment","Entire home/apt",2,"1",2,"$49.00",3,60,96,16,48.5714285714286,680
"11",358541,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72338,-4.42208,"Apartment","Entire home/apt",2,"1",1,"$50.00",2,366,94,22,53.75,430
"12",412798,"spain","andaluc%C3%ADa","malaga","2020-04-30","Teatinos-Universidad",36.72369,-4.46125,"Apartment","Entire home/apt",6,"4",6,"$115.00",5,1124,95,0,115,3450
"13",421077,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72117,-4.42526,"Apartment","Entire home/apt",2,"1",1,"$48.00",1,1125,89,30,NA,0
"14",422922,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72283,-4.42571,"Apartment","Entire home/apt",4,"2",2,"$45.00",1,365,95,30,NA,0
"15",461508,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72292,-4.42331,"Apartment","Entire home/apt",4,"1",3,"$55.00",2,1125,84,30,NA,0
"16",505688,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72526,-4.41821,"Loft","Entire home/apt",4,"2",2,"$65.00",3,1125,94,30,NA,0
"17",507961,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72433,-4.41834,"Loft","Entire home/apt",2,"1",1,"$60.00",3,1125,96,29,70,70
"18",508787,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.7248,-4.41913,"Loft","Entire home/apt",2,"1",1,"$50.00",3,1125,93,30,NA,0
"19",509073,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.7248,-4.41913,"Loft","Entire home/apt",2,"1",1,"$50.00",3,1125,93,30,NA,0
"20",550804,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.71643,-4.41103,"Apartment","Entire home/apt",2,"0",0,"$300.00",5,1125,83,30,NA,0
"21",551603,"spain","andaluc%C3%ADa","malaga","2020-04-30","Carretera de Cadiz",36.69488,-4.44054,"Apartment","Entire home/apt",9,"4",6,"$140.00",4,90,98,29,120,120
"22",577612,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72146,-4.42335,"Loft","Entire home/apt",6,"3",3,"$130.00",2,1124,94,30,NA,0
"23",592667,"spain","andaluc%C3%ADa","malaga","2020-04-30","Bailen-Miraflores",36.72205,-4.4409,"Apartment","Entire home/apt",6,"4",4,"$85.00",150,365,NA,0,85,2550
"24",603361,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.72851,-4.41452,"Apartment","Private room",2,"1",2,"$38.00",2,27,96,27,38,114
"25",611037,"spain","andaluc%C3%ADa","malaga","2020-04-30","Centro",36.7298,-4.42092,"Apartment","Entire home/apt",2,"1",1,"$75.00",2,1125,94,29,75,75
