"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"1",21974,"spain","catalonia","barcelona","2020-07-17","el Barri Gòtic",41.38077,2.17551,"Apartment","Private room",2,"1",1,"$80.00",3,90,100,0,72.6666666666667,2180
"2",23197,"spain","catalonia","barcelona","2020-07-17","el Besòs i el Maresme",41.41291,2.22063,"Apartment","Entire home/apt",6,"3",5,"$220.00",3,300,95,0,198.666666666667,5960
"3",25786,"spain","catalonia","barcelona","2020-07-17","la Vila de Gràcia",41.40145,2.15645,"Apartment","Private room",2,"1",1,"$35.00",1,730,95,20,32,320
"4",32711,"spain","catalonia","barcelona","2020-07-17","el Camp d'en Grassot i Gràcia Nova",41.40566,2.17015,"Apartment","Entire home/apt",6,"2",3,"$140.00",2,31,86,11,102.105263157895,1940
"5",34241,"spain","catalonia","barcelona","2020-07-17","el Barri Gòtic",41.37916,2.17535,"Apartment","Private room",2,"1",1,"$100.00",4,120,68,30,NA,0
"6",34981,"spain","catalonia","barcelona","2020-07-17","el Barri Gòtic",41.37978,2.17623,"Apartment","Entire home/apt",9,"4",6,"$199.00",4,365,91,23,177.142857142857,1240
"7",35379,"spain","catalonia","barcelona","2020-07-17","l'Antiga Esquerra de l'Eixample",41.39036,2.15274,"Apartment","Private room",2,"1",1,"$40.00",2,60,94,6,26.5833333333333,638
"8",35388,"spain","catalonia","barcelona","2020-07-17","l'Antiga Esquerra de l'Eixample",41.39065,2.15196,"Apartment","Private room",1,"1",1,"$30.00",2,60,95,3,19.1851851851852,518
"9",35390,"spain","catalonia","barcelona","2020-07-17","l'Antiga Esquerra de l'Eixample",41.39153,2.15125,"Apartment","Private room",1,"1",1,"$30.00",2,60,96,13,16.1764705882353,275
"10",35392,"spain","catalonia","barcelona","2020-07-17","l'Antiga Esquerra de l'Eixample",41.39082,2.15078,"Apartment","Private room",2,"1",1,"$45.00",2,60,95,7,33.5652173913044,772
"11",36763,"spain","catalonia","barcelona","2020-07-17","la Barceloneta",41.37906,2.19141,"Apartment","Private room",1,"1",1,"$33.00",2,65,94,29,35,35
"12",40983,"spain","catalonia","barcelona","2020-07-17","la Dreta de l'Eixample",41.39631,2.16832,"Loft","Entire home/apt",4,"1",1,"$130.00",2,364,94,21,81.2222222222222,731
"13",41952,"spain","catalonia","barcelona","2020-07-17","el Camp d'en Grassot i Gràcia Nova",41.40565,2.16932,"Apartment","Entire home/apt",6,"2",4,"$110.00",3,365,88,30,NA,0
"14",46153,"spain","catalonia","barcelona","2020-07-17","Sant Pere, Santa Caterina i la Ribera",41.38776,2.17782,"Apartment","Entire home/apt",2,"2",3,"$33.00",93,352,70,0,31,930
"15",49968,"spain","catalonia","barcelona","2020-07-17","el Camp d'en Grassot i Gràcia Nova",41.4057,2.17016,"Apartment","Entire home/apt",6,"2",0,"$140.00",2,31,88,15,94.9333333333333,1424
"16",58512,"spain","catalonia","barcelona","2020-07-17","el Camp de l'Arpa del Clot",41.41129,2.18193,"Apartment","Entire home/apt",6,"3",4,"$95.00",2,90,89,0,104.333333333333,3130
"17",61444,"spain","catalonia","barcelona","2020-07-17","la Dreta de l'Eixample",41.38901,2.16552,"Apartment","Entire home/apt",6,"2",4,"$105.00",2,90,85,25,150,750
"18",67065,"spain","catalonia","barcelona","2020-07-17","l'Antiga Esquerra de l'Eixample",41.39161,2.15089,"Apartment","Entire home/apt",7,"4",7,"$65.00",1,27,85,0,108.133333333333,3244
"19",68547,"spain","catalonia","barcelona","2020-07-17","el Barri Gòtic",41.38072,2.17811,"Apartment","Private room",2,"1",2,"$49.00",2,730,95,30,NA,0
"20",70099,"spain","catalonia","barcelona","2020-07-17","el Raval",41.37828,2.1708,"Bed and breakfast","Private room",4,"1",3,"$49.00",1,365,94,30,NA,0
"21",71520,"spain","catalonia","barcelona","2020-07-17","Vallcarca i els Penitents",41.41837,2.13419,"Apartment","Entire home/apt",9,"3",5,"$250.00",5,28,100,28,190,380
"22",71553,"spain","catalonia","barcelona","2020-07-17","el Fort Pienc",41.3974,2.17682,"Apartment","Entire home/apt",2,"1",1,"$89.00",2,1125,83,19,60,660
"23",71736,"spain","catalonia","barcelona","2020-07-17","el Raval",41.38321,2.16656,"Apartment","Entire home/apt",5,"4",5,"$60.00",32,730,80,30,NA,0
"24",72436,"spain","catalonia","barcelona","2020-07-17","el Poblenou",41.39909,2.20733,"Serviced apartment","Entire home/apt",2,"1",1,"$1,000.00",1,28,96,17,106,1378
"25",72793,"spain","catalonia","barcelona","2020-07-17","el Raval",41.38248,2.16415,"Apartment","Entire home/apt",2,"1",2,"$50.00",32,1000,100,30,NA,0
"26",72794,"spain","catalonia","barcelona","2020-07-17","el Raval",41.38294,2.16534,"Apartment","Entire home/apt",2,"2",2,"$50.00",32,3000,87,30,NA,0
"27",73455,"spain","catalonia","barcelona","2020-07-17","el Raval",41.38422,2.16701,"Apartment","Entire home/apt",5,"2",4,"$80.00",2,120,87,26,99,396
"28",73683,"spain","catalonia","barcelona","2020-07-17","el Camp d'en Grassot i Gràcia Nova",41.40554,2.17017,"Apartment","Entire home/apt",12,"4",14,"$300.00",2,30,91,7,217.739130434783,5008
"29",73692,"spain","catalonia","barcelona","2020-07-17","la Dreta de l'Eixample",41.39108,2.16521,"Apartment","Entire home/apt",5,"2",3,"$105.00",2,90,83,18,148.25,1779
"30",73693,"spain","catalonia","barcelona","2020-07-17","el Poble Sec",41.37163,2.16591,"Apartment","Entire home/apt",5,"2",2,"$65.00",2,90,83,13,98.5882352941177,1676
"31",73700,"spain","catalonia","barcelona","2020-07-17","el Poble Sec",41.37335,2.16165,"Apartment","Entire home/apt",4,"2",2,"$65.00",2,90,82,10,87.2,1744
"32",75003,"spain","catalonia","barcelona","2020-07-17","la Sagrada Família",41.40399,2.17802,"Apartment","Entire home/apt",5,"2",3,"$94.00",2,365,93,5,93.8,2345
"33",75411,"spain","catalonia","barcelona","2020-07-17","el Clot",41.40825,2.18729,"Apartment","Entire home/apt",6,"3",6,"$125.00",3,30,89,30,NA,0
"34",80004,"spain","catalonia","barcelona","2020-07-17","el Poble Sec",41.37188,2.16656,"Apartment","Entire home/apt",5,"3",2,"$107.00",1,1125,91,30,NA,0
"35",83283,"spain","catalonia","barcelona","2020-07-17","Sant Antoni",41.38227,2.16141,"Apartment","Private room",2,"1",0,"$40.00",3,365,87,29,41,41
"36",89756,"spain","catalonia","barcelona","2020-07-17","el Raval",41.37815,2.16894,"Apartment","Entire home/apt",9,"3",8,"$365.00",6,1000,91,9,238.809523809524,5015
"37",89776,"spain","catalonia","barcelona","2020-07-17","el Fort Pienc",41.39377,2.1795,"Apartment","Entire home/apt",4,"1",2,"$65.00",3,365,96,19,120,1320
"38",95719,"spain","catalonia","barcelona","2020-07-17","Sant Pere, Santa Caterina i la Ribera",41.3839,2.18011,"Apartment","Private room",2,"1",0,"$53.00",2,365,94,30,NA,0
"39",97529,"spain","catalonia","barcelona","2020-07-17","el Camp d'en Grassot i Gràcia Nova",41.40906,2.16539,"Condominium","Entire home/apt",2,"1",1,"$40.00",32,1125,95,29,40,40
"40",100256,"spain","catalonia","barcelona","2020-07-17","la Barceloneta",41.37983,2.19249,"Apartment","Entire home/apt",3,"1",2,"$80.00",32,365,92,21,50,450
"41",104485,"spain","catalonia","barcelona","2020-07-17","l'Antiga Esquerra de l'Eixample",41.39119,2.15641,"Apartment","Private room",2,"1",1,"$35.00",2,90,89,22,24.5,196
"42",107437,"spain","catalonia","barcelona","2020-07-17","Vallvidrera, el Tibidabo i les Planes",41.42864,2.09159,"House","Entire home/apt",8,"4",6,"$149.00",3,90,95,17,164.615384615385,2140
"43",109462,"spain","catalonia","barcelona","2020-07-17","el Camp d'en Grassot i Gràcia Nova",41.40313,2.166,"Apartment","Entire home/apt",4,"1",2,"$99.00",2,365,75,7,94.6521739130435,2177
"44",110041,"spain","catalonia","barcelona","2020-07-17","el Camp d'en Grassot i Gràcia Nova",41.40271,2.16646,"Apartment","Entire home/apt",4,"1",2,"$89.00",2,365,90,8,97.2727272727273,2140
"45",110098,"spain","catalonia","barcelona","2020-07-17","el Barri Gòtic",41.38126,2.1801,"Apartment","Entire home/apt",4,"1",3,"$89.00",2,365,91,9,89,1869
"46",112538,"spain","catalonia","barcelona","2020-07-17","la Sagrada Família",41.40653,2.1746,"Apartment","Entire home/apt",8,"3",6,"$120.00",4,1125,84,30,NA,0
